observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.0007403724181307068,1.0,1.0,0.860369880994161,0.0005826062195289375,0.002434654411576478,1.0,1.0,0.9948635200149992,0.0013780623683222377
0,go_to_door,1,fetch,0.011218457649973812,,,,0.011218457649973812,0.018419538570746245,,1.0,0.9797683940659236,
0,go_to_door,2,go_to_object,0.011080762731322778,,,,0.011080762731322778,0.022538970668019385,,1.0,0.9749086925481162,
0,go_to_door,3,put_near,0.011507940725482836,,,,0.011507940725482836,0.022151115009196677,,1.0,0.9751009935543334,
0,go_to_door,4,unlock_pickup,0.011476553893815269,,,,0.011476553893815269,0.02197912606184797,,1.0,0.9753374871075234,
0,go_to_door,5,pickup_dist,0.011505776132673725,,,,0.011505776132673725,0.022331676974206606,,1.0,0.9748592068363895,
1,fetch,0,go_to_door,0.0030261374199333038,,,,0.0030261374199333038,0.013782960705833286,,1.0,0.9832206383603557,
1,fetch,1,fetch,0.00030130339594012194,1.0,1.0,0.8111891448497772,7.525438363765808e-05,0.0010357580472690618,1.0,1.0,0.9965231792585789,0.07524702651426196
1,fetch,2,go_to_object,0.0012486458689347692,,,,0.0012486458689347692,0.01710917539145221,,1.0,0.9799076975067726,
1,fetch,3,put_near,0.0031719971411595985,,,,0.0031719971411595985,0.013698212396287936,,1.0,0.9833057998821598,
1,fetch,4,unlock_pickup,0.003202326281288263,,,,0.003202326281288263,0.013447851422270132,,1.0,0.9835581926579103,
1,fetch,5,pickup_dist,0.0032075648118854807,,,,0.0032075648118854807,0.014396670178436507,,1.0,0.9826051434751906,
2,go_to_object,0,go_to_door,0.00942233998995872,,,,0.00942233998995872,0.018344571212741,,1.0,0.9789218398693953,
2,go_to_object,1,fetch,0.008687544928395092,,,,0.008687544928395092,0.015030209477966568,,1.0,0.9837899449826776,
2,go_to_object,2,go_to_object,0.004051766186352267,0.9998609050445104,0.9891493055555556,0.5510994080686942,0.00013439349138206632,0.0028331635735179043,1.0,1.0,0.9947087822436221,0.0022097503294086587
2,go_to_object,3,put_near,0.01038209449181872,,,,0.01038209449181872,0.017882168964863807,,1.0,0.9794522947153812,
2,go_to_object,4,unlock_pickup,0.010520596378379371,,,,0.010520596378379371,0.01766286501523025,,1.0,0.9797202498638521,
2,go_to_object,5,pickup_dist,0.01065638655628057,,,,0.01065638655628057,0.018094214705245543,,1.0,0.9791643438582274,
3,put_near,0,go_to_door,7.247623208742362e-05,,,,7.247623208742362e-05,0.003131139507093052,,1.0,0.9938969184635299,
3,put_near,1,fetch,5.2626108181894745e-05,,,,5.2626108181894745e-05,0.0006069264715850944,,1.0,0.9971715041095077,
3,put_near,2,go_to_object,1.0796749969401698e-05,,,,1.0796749969401698e-05,0.0023544195043568566,,1.0,0.9947736355116462,
3,put_near,3,put_near,0.00011457115381146308,,,,0.00011457115381146308,0.0026725250305515706,,1.0,0.9943674903104801,
3,put_near,4,unlock_pickup,0.00011705230626065357,,,,0.00011705230626065357,0.0024814544485347104,,1.0,0.9945641998017188,
3,put_near,5,pickup_dist,0.00012944783924563868,,,,0.00012944783924563868,0.002960412182135157,,1.0,0.994060341932691,
