proposal,control_scope,horizon,relationship,actual_goal,actual_goal_name,rows,online_value_start_mean,slow_value_start_mean,online_slow_start_gap,online_value_final_mean,slow_value_final_mean,return_mean,return_p95,return_max,return_bias_vs_realized,reward_only_mean,bootstrap_mean,bootstrap_abs_mean,bootstrap_fraction,imagined_reward_sum_mean,imagined_reward_event_posterior_sample_rate,imagined_stop_posterior_sample_rate,prior_entropy_mean,first_action_unique_fraction,all_action_unique_fraction
actor,all,1,factual,0,go_to_door,63,0.7016281187534332,0.6968966646799966,0.004731460644434842,0.787202555035788,0.7848642364380851,0.7850783324285254,0.8143351486969704,0.8247709141340701,nan,0.0008730763529446899,0.7842052560755807,0.7842052560755807,0.9989241020357288,0.0008730763542314386,0.000992063492063492,0.000992063492063492,1.0301668681795635,0.04563492063492063,0.04563492063492063
actor,all,1,factual,1,fetch,32,1.7054852582514286,1.6791095323860645,0.026375724119134247,1.7341707721352577,1.704401034861803,1.7296544161199798,1.8310630585510133,1.8796948645246212,nan,0.0006798658062835477,1.7289745503136964,1.7289745503136964,0.9996265271279041,0.0006798657753928627,0.0009765625,0.0,1.2009963989257812,0.05078125,0.05078125
actor,all,1,factual,2,go_to_object,64,0.7728129220195115,0.773820566944778,-0.0010076361941173673,0.9065461196005344,0.9160622609779239,0.9037422982157353,0.9891489540217242,1.016854703044355,nan,2.0182468805191815e-08,0.9037422780332665,0.9037422780332665,0.9999999674564326,2.0182468432605738e-08,0.0,0.0,1.2432289123535156,0.046875,0.046875
actor,all,1,factual,3,put_near,32,0.0709692866075784,0.07094278477597982,2.6502981199882925e-05,0.12755541468504816,0.13036611897405237,0.1272242794421055,0.21398065915288902,0.3229474695928058,nan,3.132854534831659e-08,0.12722424811356015,0.12722424811356015,0.999999398827049,3.1328544453090856e-08,0.0,0.0,1.0640373229980469,0.072265625,0.072265625
actor,all,1,counterfactual,0,go_to_door,315,0.846301295123403,0.8440698868698544,0.0022314055423651425,0.9108405253243825,0.9093147924022069,0.8997142748191634,1.0002923455894266,1.0567593721549613,nan,0.0018288480134881163,0.8978854268056755,0.8978854268056755,0.9976823671040898,0.001828847993904393,0.0016865079365079366,0.005456349206349206,1.0457976810515872,0.043154761904761904,0.043154761904761904
actor,all,1,counterfactual,1,fetch,160,1.2129923238418996,1.2000721321906895,0.01292020028049592,1.4759866449981929,1.457161995023489,1.4685090187180871,1.6581100836616613,1.7228275576961019,nan,6.573812625370839e-05,1.4684432805918335,1.4684432805918335,0.9999500426517163,6.573812273973495e-05,0.0,0.0005859375,1.229443359375,0.0392578125,0.0392578125
actor,all,1,counterfactual,2,go_to_object,320,1.1392284966073931,1.1362087266519665,0.003019769109232584,1.276122023537755,1.2647772330790759,1.2648406425906515,1.4146913625879423,1.4732234984939563,nan,6.174967926831841e-05,1.2647788929113832,1.2647788929113832,0.9999454788063714,6.174968057306024e-05,0.0,0.00498046875,1.2227142333984375,0.04921875,0.04921875
actor,all,1,counterfactual,3,put_near,160,0.2748990171821788,0.26960258441977203,0.005296430776070338,0.17698708043899386,0.1783493354683742,0.17627500594245418,0.34288650406200605,0.47356823486903465,nan,4.426086154233136e-07,0.17627456333383876,0.17627456333383876,0.9999968290599484,4.4260861016692796e-07,0.0,0.0,1.0629119873046875,0.07265625,0.07265625
actor,all,3,factual,0,go_to_door,63,0.7016281187534332,0.6968966646799966,0.004731460644434842,0.8122928804821439,0.8110796005006821,0.8064325335275538,0.8468177690313848,0.8610428264618897,nan,0.04264927972295286,0.7637832538046012,0.7637832538046012,0.9492447434225044,0.08010752483588958,0.051587301587301584,0.051587301587301584,0.9934779613737076,0.04563492063492063,0.025628306878306882
actor,all,3,factual,1,fetch,32,1.7054852582514286,1.6791095323860645,0.026375724119134247,1.7114385608583689,1.6831217221915722,1.699172803743683,1.8846926851613723,1.9624038370013697,nan,0.003241111287899301,1.6959316924557837,1.6959316924557837,0.9981749687189717,0.003510357571405942,0.0029296875,0.0,1.2173538208007812,0.05078125,0.03320312499999999
actor,all,3,factual,2,go_to_object,64,0.7728129220195115,0.773820566944778,-0.0010076361941173673,1.0350118922069669,1.034567323513329,1.0185132781568156,1.1292458744098823,1.2242298316308753,nan,9.788919926906856e-08,1.0185131802676162,1.0185131802676162,0.9999998902267235,1.0509868909880371e-07,0.0,0.0,1.161803555674851,0.046875,0.024251302083333332
