goal,goal_name,target,bin,count,prediction_mean,target_mean,prediction_min,prediction_max
0,go_to_door,inclusive,0,120,0.06571424752473831,0.27100929617881775,0.06177660450339317,0.06676407158374786
0,go_to_door,inclusive,1,120,0.0667671486735344,0.2030678391456604,0.06676411628723145,0.06677359342575073
0,go_to_door,inclusive,2,118,0.06793136894702911,0.1915426403284073,0.06677452474832535,0.06803920865058899
0,go_to_door,inclusive,3,120,0.06804072856903076,0.12769107520580292,0.06803926825523376,0.06804302334785461
0,go_to_door,inclusive,4,119,0.06883865594863892,0.21326448023319244,0.06804309040307999,0.06931981444358826
0,go_to_door,inclusive,5,120,0.06932096183300018,0.09582599252462387,0.06931984424591064,0.06932265311479568
0,go_to_door,inclusive,6,119,0.06932485848665237,0.14000409841537476,0.06932268291711807,0.06932953745126724
0,go_to_door,inclusive,7,119,0.07032188773155212,0.15088561177253723,0.06932959705591202,0.07061204314231873
0,go_to_door,inclusive,8,119,0.07086527347564697,0.07494211941957474,0.0706121027469635,0.07190565019845963
0,go_to_door,inclusive,9,120,0.0797332301735878,0.24592730402946472,0.0719056949019432,0.16257309913635254
0,go_to_door,exclusive,0,120,0.06571424752473831,0.25524264574050903,0.06177660450339317,0.06676407158374786
0,go_to_door,exclusive,1,120,0.0667671486735344,0.19518449902534485,0.06676411628723145,0.06677359342575073
0,go_to_door,exclusive,2,118,0.06793136894702911,0.1915426403284073,0.06677452474832535,0.06803920865058899
0,go_to_door,exclusive,3,120,0.06804072856903076,0.1198827400803566,0.06803926825523376,0.06804302334785461
0,go_to_door,exclusive,4,119,0.06883865594863892,0.18728969991207123,0.06804309040307999,0.06931981444358826
0,go_to_door,exclusive,5,120,0.06932096183300018,0.08470932394266129,0.06931984424591064,0.06932265311479568
0,go_to_door,exclusive,6,119,0.06932485848665237,0.11736542731523514,0.06932268291711807,0.06932953745126724
0,go_to_door,exclusive,7,119,0.07032188773155212,0.14316292107105255,0.06932959705591202,0.07061204314231873
0,go_to_door,exclusive,8,119,0.07086527347564697,0.07494211941957474,0.0706121027469635,0.07190565019845963
0,go_to_door,exclusive,9,120,0.0797332301735878,0.23128563165664673,0.0719056949019432,0.16257309913635254
1,fetch,inclusive,0,171,0.07025794684886932,0.07575405389070511,0.06676774471998215,0.0719027891755104
1,fetch,inclusive,1,170,0.07193019986152649,0.020211495459079742,0.0719028115272522,0.07320557534694672
1,fetch,inclusive,2,171,0.0736829861998558,0.02505263313651085,0.07320569455623627,0.07451695948839188
1,fetch,inclusive,3,170,0.07556420564651489,0.12762762606143951,0.07451698929071426,0.07714606076478958
1,fetch,inclusive,4,171,0.07754293829202652,0.023306438699364662,0.07714617252349854,0.07846949994564056
1,fetch,inclusive,5,170,0.0795009583234787,0.01949615776538849,0.07846953719854355,0.08112264424562454
1,fetch,inclusive,6,170,0.08187617361545563,0.010301420465111732,0.08112265914678574,0.08245799690485
1,fetch,inclusive,7,171,0.08453766256570816,0.0,0.08245821297168732,0.08645009994506836
1,fetch,inclusive,8,170,0.0890456810593605,0.028820613399147987,0.08645012229681015,0.09309172630310059
1,fetch,inclusive,9,171,0.15509577095508575,0.05828606337308884,0.09309211373329163,0.6716710329055786
1,fetch,exclusive,0,171,0.07025794684886932,0.07001136243343353,0.06676774471998215,0.0719027891755104
1,fetch,exclusive,1,170,0.07193019986152649,0.015229144133627415,0.0719028115272522,0.07320557534694672
1,fetch,exclusive,2,171,0.0736829861998558,0.02505263313651085,0.07320569455623627,0.07451695948839188
1,fetch,exclusive,3,170,0.07556420564651489,0.1133158728480339,0.07451698929071426,0.07714606076478958
1,fetch,exclusive,4,171,0.07754293829202652,0.023306438699364662,0.07714617252349854,0.07846949994564056
1,fetch,exclusive,5,170,0.0795009583234787,0.01949615776538849,0.07846953719854355,0.08112264424562454
1,fetch,exclusive,6,170,0.08187617361545563,0.010301420465111732,0.08112265914678574,0.08245799690485
1,fetch,exclusive,7,171,0.08453766256570816,0.0,0.08245821297168732,0.08645009994506836
1,fetch,exclusive,8,170,0.0890456810593605,0.028820613399147987,0.08645012229681015,0.09309172630310059
1,fetch,exclusive,9,171,0.15509577095508575,0.05249074846506119,0.09309211373329163,0.6716710329055786
2,go_to_object,inclusive,0,137,0.06361602246761322,0.15528421103954315,0.06054718792438507,0.06424226611852646
2,go_to_object,inclusive,1,136,0.06424375623464584,0.19530414044857025,0.06424227356910706,0.06424569338560104
2,go_to_object,inclusive,2,137,0.06485976278781891,0.19140098989009857,0.06424570828676224,0.06549744307994843
2,go_to_object,inclusive,3,136,0.06549805402755737,0.0837709829211235,0.06549745053052902,0.06549879908561707
2,go_to_object,inclusive,4,136,0.0654996708035469,0.1278441995382309,0.06549880653619766,0.06550073623657227
2,go_to_object,inclusive,5,136,0.06585624068975449,0.23698772490024567,0.06550079584121704,0.06676217913627625
2,go_to_object,inclusive,6,137,0.0667630136013031,0.09025969356298447,0.06676223129034042,0.06676419079303741
2,go_to_object,inclusive,7,136,0.06686067581176758,0.14892126619815826,0.0667642131447792,0.06803540885448456
2,go_to_object,inclusive,8,136,0.0680370032787323,0.09200330078601837,0.06803542375564575,0.06804335862398148
2,go_to_object,inclusive,9,137,0.07001697272062302,0.03216861933469772,0.06804464757442474,0.07320664823055267
2,go_to_object,exclusive,0,137,0.06361602246761322,0.1495615839958191,0.06054718792438507,0.06424226611852646
2,go_to_object,exclusive,1,136,0.06424375623464584,0.189407080411911,0.06424227356910706,0.06424569338560104
2,go_to_object,exclusive,2,137,0.06485976278781891,0.18436448276042938,0.06424570828676224,0.06549744307994843
2,go_to_object,exclusive,3,136,0.06549805402755737,0.0837709829211235,0.06549745053052902,0.06549879908561707
2,go_to_object,exclusive,4,136,0.0654996708035469,0.12141771614551544,0.06549880653619766,0.06550073623657227
2,go_to_object,exclusive,5,136,0.06585624068975449,0.19226714968681335,0.06550079584121704,0.06676217913627625
2,go_to_object,exclusive,6,137,0.0667630136013031,0.08368305116891861,0.06676223129034042,0.06676419079303741
2,go_to_object,exclusive,7,136,0.06686067581176758,0.12858302891254425,0.0667642131447792,0.06803540885448456
2,go_to_object,exclusive,8,136,0.0680370032787323,0.09200330078601837,0.06803542375564575,0.06804335862398148
2,go_to_object,exclusive,9,137,0.07001697272062302,0.025460591539740562,0.06804464757442474,0.07320664823055267
3,put_near,inclusive,0,162,0.06745032966136932,0.0,0.06424551457166672,0.06803952157497406
3,put_near,inclusive,1,162,0.06850101053714752,0.0,0.06803953647613525,0.06932022422552109
3,put_near,inclusive,2,161,0.06967639923095703,0.0,0.06932025402784348,0.07060747593641281
3,put_near,inclusive,3,162,0.07076553255319595,0.0,0.07060758769512177,0.07190320640802383
3,put_near,inclusive,4,161,0.07190480828285217,0.0,0.07190322130918503,0.07190708070993423
3,put_near,inclusive,5,162,0.0727919489145279,0.0,0.07190710306167603,0.07320812344551086
3,put_near,inclusive,6,161,0.07414498180150986,0.0,0.07320813834667206,0.07451876997947693
3,put_near,inclusive,7,162,0.0759226605296135,0.0,0.07451891899108887,0.07714740186929703
3,put_near,inclusive,8,161,0.07830865681171417,0.0,0.07714741677045822,0.07979833334684372
3,put_near,inclusive,9,162,0.09100733697414398,0.0,0.07979860156774521,0.4078303575515747
3,put_near,exclusive,0,162,0.06745032966136932,0.0,0.06424551457166672,0.06803952157497406
3,put_near,exclusive,1,162,0.06850101053714752,0.0,0.06803953647613525,0.06932022422552109
3,put_near,exclusive,2,161,0.06967639923095703,0.0,0.06932025402784348,0.07060747593641281
3,put_near,exclusive,3,162,0.07076553255319595,0.0,0.07060758769512177,0.07190320640802383
3,put_near,exclusive,4,161,0.07190480828285217,0.0,0.07190322130918503,0.07190708070993423
3,put_near,exclusive,5,162,0.0727919489145279,0.0,0.07190710306167603,0.07320812344551086
3,put_near,exclusive,6,161,0.07414498180150986,0.0,0.07320813834667206,0.07451876997947693
3,put_near,exclusive,7,162,0.0759226605296135,0.0,0.07451891899108887,0.07714740186929703
3,put_near,exclusive,8,161,0.07830865681171417,0.0,0.07714741677045822,0.07979833334684372
3,put_near,exclusive,9,162,0.09100733697414398,0.0,0.07979860156774521,0.4078303575515747
