goal,goal_name,target,bin,count,prediction_mean,target_mean,prediction_min,prediction_max
0,kill_goblin,inclusive,0,1653,0.9748538136482239,0.0005347797996364534,0.6645184755325317,1.1311689615249634
0,kill_goblin,inclusive,1,1653,1.2490288019180298,0.13412843644618988,1.1313095092773438,1.3769710063934326
0,kill_goblin,inclusive,2,1653,1.4863077402114868,0.259846568107605,1.3772337436676025,1.5604709386825562
0,kill_goblin,inclusive,3,1653,1.596276044845581,0.19217759370803833,1.5605578422546387,1.6320898532867432
0,kill_goblin,inclusive,4,1653,1.6678916215896606,0.23031321167945862,1.6320914030075073,1.7048423290252686
0,kill_goblin,inclusive,5,1653,1.7406597137451172,0.22462846338748932,1.7048492431640625,1.7719354629516602
0,kill_goblin,inclusive,6,1653,1.8002008199691772,0.2257620394229889,1.7719471454620361,1.8264929056167603
0,kill_goblin,inclusive,7,1653,1.8492136001586914,0.23705419898033142,1.8265374898910522,1.8740520477294922
0,kill_goblin,inclusive,8,1653,1.8960577249526978,0.23035061359405518,1.874061107635498,1.9203568696975708
0,kill_goblin,inclusive,9,1653,1.9692927598953247,0.20469415187835693,1.9203767776489258,2.213798999786377
0,kill_goblin,exclusive,0,1653,0.9748538136482239,0.0005347797996364534,0.6645184755325317,1.1311689615249634
0,kill_goblin,exclusive,1,1653,1.2490288019180298,0.12323913723230362,1.1313095092773438,1.3769710063934326
0,kill_goblin,exclusive,2,1653,1.4863077402114868,0.24835233390331268,1.3772337436676025,1.5604709386825562
0,kill_goblin,exclusive,3,1653,1.596276044845581,0.18794286251068115,1.5605578422546387,1.6320898532867432
0,kill_goblin,exclusive,4,1653,1.6678916215896606,0.22426360845565796,1.6320914030075073,1.7048423290252686
0,kill_goblin,exclusive,5,1653,1.7406597137451172,0.22099870443344116,1.7048492431640625,1.7719354629516602
0,kill_goblin,exclusive,6,1653,1.8002008199691772,0.2257620394229889,1.7719471454620361,1.8264929056167603
0,kill_goblin,exclusive,7,1653,1.8492136001586914,0.23523931205272675,1.8265374898910522,1.8740520477294922
0,kill_goblin,exclusive,8,1653,1.8960577249526978,0.22974565625190735,1.874061107635498,1.9203568696975708
0,kill_goblin,exclusive,9,1653,1.9692927598953247,0.20469415187835693,1.9203767776489258,2.213798999786377
1,bury_bones,inclusive,0,1410,1.0200974941253662,0.050474267452955246,0.5749099254608154,1.1837677955627441
1,bury_bones,inclusive,1,1410,1.2403905391693115,0.08958788961172104,1.183807134628296,1.3255181312561035
1,bury_bones,inclusive,2,1409,1.4259377717971802,0.13800200819969177,1.3259682655334473,1.5294685363769531
1,bury_bones,inclusive,3,1410,1.5676758289337158,0.0530681274831295,1.5295588970184326,1.5883594751358032
1,bury_bones,inclusive,4,1409,1.6079243421554565,0.036632318049669266,1.58838951587677,1.629984736442566
1,bury_bones,inclusive,5,1410,1.6576642990112305,0.03598256781697273,1.6300196647644043,1.6981284618377686
1,bury_bones,inclusive,6,1409,1.752015471458435,0.07140883803367615,1.6982799768447876,1.8167200088500977
1,bury_bones,inclusive,7,1410,1.8701577186584473,0.051932621747255325,1.816720724105835,1.9330335855484009
1,bury_bones,inclusive,8,1409,2.114109992980957,0.16650071740150452,1.9330487251281738,2.4280364513397217
1,bury_bones,inclusive,9,1410,2.6809306144714355,0.08647868037223816,2.4281060695648193,3.514941692352295
1,bury_bones,exclusive,0,1410,1.0200974941253662,0.046218954026699066,0.5749099254608154,1.1837677955627441
1,bury_bones,exclusive,1,1410,1.2403905391693115,0.07540348917245865,1.183807134628296,1.3255181312561035
1,bury_bones,exclusive,2,1409,1.4259377717971802,0.12451726198196411,1.3259682655334473,1.5294685363769531
1,bury_bones,exclusive,3,1410,1.5676758289337158,0.05235890671610832,1.5295588970184326,1.5883594751358032
1,bury_bones,exclusive,4,1409,1.6079243421554565,0.036632318049669266,1.58838951587677,1.629984736442566
1,bury_bones,exclusive,5,1410,1.6576642990112305,0.03527334704995155,1.6300196647644043,1.6981284618377686
1,bury_bones,exclusive,6,1409,1.752015471458435,0.06786022335290909,1.6982799768447876,1.8167200088500977
1,bury_bones,exclusive,7,1410,1.8701577186584473,0.04767730459570885,1.816720724105835,1.9330335855484009
1,bury_bones,exclusive,8,1409,2.114109992980957,0.16295211017131805,1.9330487251281738,2.4280364513397217
1,bury_bones,exclusive,9,1410,2.6809306144714355,0.08576945960521698,2.4281060695648193,3.514941692352295
2,chop_logs,inclusive,0,1729,0.5837606191635132,0.08231053501367569,0.5069431662559509,0.6065164804458618
