goal,goal_name,target,bin,count,prediction_mean,target_mean,prediction_min,prediction_max
0,kill_goblin,inclusive,0,1661,0.9936361908912659,0.0018025250174105167,0.6096863746643066,1.1415072679519653
0,kill_goblin,inclusive,1,1660,1.2076399326324463,0.05118633434176445,1.1418380737304688,1.2789212465286255
0,kill_goblin,inclusive,2,1660,1.425597071647644,0.2516413629055023,1.2790247201919556,1.5428816080093384
0,kill_goblin,inclusive,3,1660,1.6003217697143555,0.2562538981437683,1.542884349822998,1.6397340297698975
0,kill_goblin,inclusive,4,1660,1.675971269607544,0.2780713438987732,1.639792799949646,1.7142808437347412
0,kill_goblin,inclusive,5,1660,1.7459083795547485,0.26685401797294617,1.714304804801941,1.7755281925201416
0,kill_goblin,inclusive,6,1660,1.8065367937088013,0.22909799218177795,1.7755751609802246,1.8342610597610474
0,kill_goblin,inclusive,7,1660,1.857867956161499,0.21827197074890137,1.8342885971069336,1.8802546262741089
0,kill_goblin,inclusive,8,1660,1.9016530513763428,0.2267790138721466,1.880255103111267,1.9218454360961914
0,kill_goblin,inclusive,9,1660,1.9675936698913574,0.1954934149980545,1.9219316244125366,2.2307076454162598
0,kill_goblin,exclusive,0,1661,0.9936361908912659,0.001200478058308363,0.6096863746643066,1.1415072679519653
0,kill_goblin,exclusive,1,1660,1.2076399326324463,0.04455982893705368,1.1418380737304688,1.2789212465286255
0,kill_goblin,exclusive,2,1660,1.425597071647644,0.23718354105949402,1.2790247201919556,1.5428816080093384
0,kill_goblin,exclusive,3,1660,1.6003217697143555,0.250832200050354,1.542884349822998,1.6397340297698975
0,kill_goblin,exclusive,4,1660,1.675971269607544,0.27325206995010376,1.639792799949646,1.7142808437347412
0,kill_goblin,exclusive,5,1660,1.7459083795547485,0.26384198665618896,1.714304804801941,1.7755281925201416
0,kill_goblin,exclusive,6,1660,1.8065367937088013,0.22729076445102692,1.7755751609802246,1.8342610597610474
0,kill_goblin,exclusive,7,1660,1.857867956161499,0.21646474301815033,1.8342885971069336,1.8802546262741089
0,kill_goblin,exclusive,8,1660,1.9016530513763428,0.2267790138721466,1.880255103111267,1.9218454360961914
0,kill_goblin,exclusive,9,1660,1.9675936698913574,0.1954934149980545,1.9219316244125366,2.2307076454162598
1,bury_bones,inclusive,0,1463,1.023937463760376,0.06684145331382751,0.5293852686882019,1.1990842819213867
1,bury_bones,inclusive,1,1462,1.2830430269241333,0.1257438212633133,1.1991063356399536,1.403323769569397
1,bury_bones,inclusive,2,1462,1.4957443475723267,0.11140991747379303,1.4033892154693604,1.5709155797958374
1,bury_bones,inclusive,3,1462,1.5979936122894287,0.034903861582279205,1.5709619522094727,1.623591423034668
1,bury_bones,inclusive,4,1462,1.6522891521453857,0.04078330472111702,1.6236169338226318,1.686608910560608
1,bury_bones,inclusive,5,1462,1.7242653369903564,0.06792078912258148,1.6867671012878418,1.7607296705245972
1,bury_bones,inclusive,6,1462,1.801056146621704,0.10226201266050339,1.760746717453003,1.846064567565918
1,bury_bones,inclusive,7,1463,1.8908002376556396,0.09155900031328201,1.8461179733276367,1.934308409690857
1,bury_bones,inclusive,8,1461,2.0351552963256836,0.20492178201675415,1.9343136548995972,2.3058667182922363
1,bury_bones,inclusive,9,1463,2.7457573413848877,0.19859975576400757,2.3066470623016357,3.349604606628418
1,bury_bones,exclusive,0,1463,1.023937463760376,0.06274028867483139,0.5293852686882019,1.1990842819213867
1,bury_bones,exclusive,1,1462,1.2830430269241333,0.10795996338129044,1.1991063356399536,1.403323769569397
1,bury_bones,exclusive,2,1462,1.4957443475723267,0.09978201240301132,1.4033892154693604,1.5709155797958374
1,bury_bones,exclusive,3,1462,1.5979936122894287,0.03353587165474892,1.5709619522094727,1.623591423034668
1,bury_bones,exclusive,4,1462,1.6522891521453857,0.04078330472111702,1.6236169338226318,1.686608910560608
1,bury_bones,exclusive,5,1462,1.7242653369903564,0.06723679602146149,1.6867671012878418,1.7607296705245972
1,bury_bones,exclusive,6,1462,1.801056146621704,0.1002100333571434,1.760746717453003,1.846064567565918
1,bury_bones,exclusive,7,1463,1.8908002376556396,0.09087547659873962,1.8461179733276367,1.934308409690857
1,bury_bones,exclusive,8,1461,2.0351552963256836,0.20013053715229034,1.9343136548995972,2.3058667182922363
1,bury_bones,exclusive,9,1463,2.7457573413848877,0.19791623950004578,2.3066470623016357,3.349604606628418
2,chop_logs,inclusive,0,1708,0.5739896893501282,0.13388417661190033,0.5140830874443054,0.5961430668830872
2,chop_logs,inclusive,1,1708,0.60826176404953,0.049404095858335495,0.5961833596229553,0.621985137462616
2,chop_logs,inclusive,2,1707,0.6523880362510681,0.03834090381860733,0.6219905018806458,0.696121335029602
2,chop_logs,inclusive,3,1708,0.7480997443199158,0.044052790850400925,0.6961535215377808,0.7941564321517944
2,chop_logs,inclusive,4,1707,0.8236852884292603,0.10517924278974533,0.7941863536834717,0.8452212810516357
2,chop_logs,inclusive,5,1708,0.857326090335846,0.1783934384584427,0.8452332615852356,0.8654338121414185
2,chop_logs,inclusive,6,1707,0.8720042109489441,0.22999800741672516,0.8654344081878662,0.8783096671104431
2,chop_logs,inclusive,7,1708,0.8876550793647766,0.3613027036190033,0.8783128261566162,0.8988460898399353
2,chop_logs,inclusive,8,1707,0.9144193530082703,0.5602983236312866,0.8988569378852844,0.9335129261016846
2,chop_logs,inclusive,9,1708,1.0056369304656982,0.44818228483200073,0.9335651993751526,1.802418828010559
2,chop_logs,exclusive,0,1708,0.5739896893501282,0.1327132135629654,0.5140830874443054,0.5961430668830872
2,chop_logs,exclusive,1,1708,0.60826176404953,0.049404095858335495,0.5961833596229553,0.621985137462616
2,chop_logs,exclusive,2,1707,0.6523880362510681,0.03716925531625748,0.6219905018806458,0.696121335029602
2,chop_logs,exclusive,3,1708,0.7480997443199158,0.043467309325933456,0.6961535215377808,0.7941564321517944
2,chop_logs,exclusive,4,1707,0.8236852884292603,0.10400760173797607,0.7941863536834717,0.8452212810516357
2,chop_logs,exclusive,5,1708,0.857326090335846,0.17722247540950775,0.8452332615852356,0.8654338121414185
2,chop_logs,exclusive,6,1707,0.8720042109489441,0.22765471041202545,0.8654344081878662,0.8783096671104431
2,chop_logs,exclusive,7,1708,0.8876550793647766,0.35661888122558594,0.8783128261566162,0.8988460898399353
2,chop_logs,exclusive,8,1707,0.9144193530082703,0.5515109896659851,0.8988569378852844,0.9335129261016846
2,chop_logs,exclusive,9,1708,1.0056369304656982,0.4317888617515564,0.9335651993751526,1.802418828010559
