event_goal,event_goal_name,probed_goal,probed_goal_name,count,reward_mean,continuation_mean,value_mean,slowvalue_mean
0,go_to_door,0,go_to_door,16,1.91832668861025e-07,0.9968971610069275,0.05925607681274414,0.06001230329275131
0,go_to_door,1,fetch,16,1.2064326426752814e-07,0.9970879554748535,0.059402503073215485,0.060620009899139404
0,go_to_door,2,go_to_object,16,1.9325250377733028e-07,0.9968627691268921,0.0594775415956974,0.06024111062288284
0,go_to_door,3,put_near,16,1.826200843879633e-07,0.9968173503875732,0.0592503659427166,0.060315415263175964
0,go_to_door,4,unlock_pickup,16,1.8979883975589473e-07,0.9968588352203369,0.05940266326069832,0.05993527173995972
0,go_to_door,5,pickup_dist,16,1.9695627884175337e-07,0.996799886226654,0.05917605757713318,0.06016197428107262
1,fetch,0,go_to_door,14,0.09628695994615555,0.5283209681510925,0.061614032834768295,0.06258433312177658
1,fetch,1,fetch,14,0.07750428467988968,0.5857869982719421,0.06169364973902702,0.06284113973379135
1,fetch,2,go_to_object,14,0.10129167884588242,0.531927227973938,0.062139954417943954,0.06328905373811722
1,fetch,3,put_near,14,0.10513271391391754,0.5394160747528076,0.06222712993621826,0.06302408874034882
1,fetch,4,unlock_pickup,14,0.10480371862649918,0.5270882248878479,0.061609506607055664,0.06249062344431877
1,fetch,5,pickup_dist,14,0.10325972735881805,0.5379295349121094,0.06222691014409065,0.06284725666046143
