goal,goal_name,target,bin,count,prediction_mean,target_mean,prediction_min,prediction_max
0,go_to_door,inclusive,0,168,0.05729585140943527,0.12474030256271362,0.05517008900642395,0.05752800777554512
0,go_to_door,inclusive,1,169,0.05838733911514282,0.1297193020582199,0.05752814561128616,0.05871642753481865
0,go_to_door,inclusive,2,167,0.05871771648526192,0.060529205948114395,0.05871644616127014,0.058719437569379807
0,go_to_door,inclusive,3,168,0.0587226077914238,0.24916310608386993,0.0587194450199604,0.05872884765267372
0,go_to_door,inclusive,4,168,0.0596131756901741,0.10763437300920486,0.05872900411486626,0.059925176203250885
0,go_to_door,inclusive,5,168,0.05992628261446953,0.04974692314863205,0.05992518737912178,0.059927236288785934
0,go_to_door,inclusive,6,168,0.0599287748336792,0.12379337847232819,0.05992725118994713,0.05993086099624634
0,go_to_door,inclusive,7,168,0.06000966578722,0.3327959179878235,0.059930965304374695,0.06114434450864792
0,go_to_door,inclusive,8,168,0.061147820204496384,0.12877792119979858,0.06114434823393822,0.06115270033478737
0,go_to_door,inclusive,9,168,0.061821989715099335,0.1639709770679474,0.06115279719233513,0.06489627808332443
0,go_to_door,exclusive,0,168,0.05729585140943527,0.113043874502182,0.05517008900642395,0.05752800777554512
0,go_to_door,exclusive,1,169,0.05838733911514282,0.1297193020582199,0.05752814561128616,0.05871642753481865
0,go_to_door,exclusive,2,167,0.05871771648526192,0.0532417856156826,0.05871644616127014,0.058719437569379807
0,go_to_door,exclusive,3,168,0.0587226077914238,0.2329607456922531,0.0587194450199604,0.05872884765267372
0,go_to_door,exclusive,4,168,0.0596131756901741,0.10763437300920486,0.05872900411486626,0.059925176203250885
0,go_to_door,exclusive,5,168,0.05992628261446953,0.04974692314863205,0.05992518737912178,0.059927236288785934
0,go_to_door,exclusive,6,168,0.0599287748336792,0.11306719481945038,0.05992725118994713,0.05993086099624634
0,go_to_door,exclusive,7,168,0.06000966578722,0.3273792862892151,0.059930965304374695,0.06114434450864792
0,go_to_door,exclusive,8,168,0.061147820204496384,0.10850411653518677,0.06114434823393822,0.06115270033478737
0,go_to_door,exclusive,9,168,0.061821989715099335,0.1639709770679474,0.06115279719233513,0.06489627808332443
1,fetch,inclusive,0,221,0.05831504240632057,0.09306389093399048,0.05633087456226349,0.05871770903468132
1,fetch,inclusive,1,221,0.059287019073963165,0.06784165650606155,0.058717723935842514,0.059923723340034485
1,fetch,inclusive,2,220,0.05992607772350311,0.06963322311639786,0.059923749417066574,0.059928447008132935
1,fetch,inclusive,3,221,0.05993327870965004,0.08661221712827682,0.05992845073342323,0.059940870851278305
1,fetch,inclusive,4,220,0.060923706740140915,0.1200714111328125,0.05994116887450218,0.06114707142114639
1,fetch,inclusive,5,221,0.06115049496293068,0.10051745921373367,0.061147116124629974,0.06115473806858063
1,fetch,inclusive,6,220,0.061163656413555145,0.1866454929113388,0.06115477904677391,0.061199259012937546
1,fetch,inclusive,7,221,0.06235296279191971,0.09445461630821228,0.06119991093873978,0.06238527595996857
1,fetch,inclusive,8,220,0.0627674013376236,0.23368842899799347,0.062385354191064835,0.06362280994653702
1,fetch,inclusive,9,221,0.0641360878944397,0.19580015540122986,0.06362296640872955,0.06743862479925156
1,fetch,exclusive,0,221,0.05831504240632057,0.09306389093399048,0.05633087456226349,0.05871770903468132
1,fetch,exclusive,1,221,0.059287019073963165,0.06784165650606155,0.058717723935842514,0.059923723340034485
1,fetch,exclusive,2,220,0.05992607772350311,0.06963322311639786,0.059923749417066574,0.059928447008132935
1,fetch,exclusive,3,221,0.05993327870965004,0.08661221712827682,0.05992845073342323,0.059940870851278305
1,fetch,exclusive,4,220,0.060923706740140915,0.11568959057331085,0.05994116887450218,0.06114707142114639
1,fetch,exclusive,5,221,0.06115049496293068,0.09774371236562729,0.061147116124629974,0.06115473806858063
1,fetch,exclusive,6,220,0.061163656413555145,0.1712409257888794,0.06115477904677391,0.061199259012937546
1,fetch,exclusive,7,221,0.06235296279191971,0.08825552463531494,0.06119991093873978,0.06238527595996857
1,fetch,exclusive,8,220,0.0627674013376236,0.22323843836784363,0.062385354191064835,0.06362280994653702
1,fetch,exclusive,9,221,0.0641360878944397,0.1949811577796936,0.06362296640872955,0.06743862479925156
2,go_to_object,inclusive,0,162,0.057371269911527634,0.0,0.05515829101204872,0.057523056864738464
2,go_to_object,inclusive,1,162,0.05864761397242546,0.0,0.057523805648088455,0.058714110404253006
2,go_to_object,inclusive,2,161,0.05871468409895897,0.0,0.0587141215801239,0.058715298771858215
2,go_to_object,inclusive,3,162,0.05871610343456268,0.0,0.05871530622243881,0.05871716886758804
2,go_to_object,inclusive,4,161,0.05895230919122696,0.0,0.05871720239520073,0.05992233380675316
2,go_to_object,inclusive,5,162,0.0599229671061039,0.0,0.059922341257333755,0.0599234476685524
2,go_to_object,inclusive,6,161,0.059924349188804626,0.0,0.059923455119132996,0.05992560833692551
2,go_to_object,inclusive,7,162,0.05992905795574188,0.0,0.05992567911744118,0.05993794649839401
2,go_to_object,inclusive,8,161,0.06102517992258072,0.0,0.059939298778772354,0.06114917993545532
2,go_to_object,inclusive,9,162,0.06192024424672127,0.0,0.06114921346306801,0.06365542113780975
2,go_to_object,exclusive,0,162,0.057371269911527634,0.0,0.05515829101204872,0.057523056864738464
2,go_to_object,exclusive,1,162,0.05864761397242546,0.0,0.057523805648088455,0.058714110404253006
2,go_to_object,exclusive,2,161,0.05871468409895897,0.0,0.0587141215801239,0.058715298771858215
