observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.007156373228516394,0.8022241705505053,0.03580323034080808,1.5611065657266792e-07,4.265141709826501e-07,0.012220492143006552,0.5187349397590362,0.9879896931648737,0.9969638101307743,0.9969089359045029
0,go_to_door,1,fetch,1.3025566136328135e-07,,,,1.3025566136328135e-07,0.0003255030583767664,,1.0,0.9970448570946853,
0,go_to_door,2,go_to_object,4.2417113102832276e-07,,,,4.2417113102832276e-07,0.0003550439718223753,,1.0,0.9969240804868085,
0,go_to_door,3,put_near,4.597438516184047e-07,,,,4.597438516184047e-07,0.0003548455735047658,,1.0,0.9968997663330464,
0,go_to_door,4,unlock_pickup,4.0781622757430595e-07,,,,4.0781622757430595e-07,0.00036423142467226303,,1.0,0.9968984493187496,
0,go_to_door,5,pickup_dist,4.3238458769549804e-07,,,,4.3238458769549804e-07,0.0003674985752219246,,1.0,0.9968440638056824,
1,fetch,0,go_to_door,0.0006114060309451734,,,,0.0006114060309451734,0.003396186761048066,,1.0,0.99381977657839,
1,fetch,1,fetch,0.0035047172625853633,0.9984972677595628,0.8569117647058825,0.10832067576691315,1.0563102385950724e-06,0.0040650873910213535,0.9999022419186653,0.9999993760121315,0.9969132022429121,0.5857870168983936
1,fetch,2,go_to_object,0.0006432129572471617,,,,0.0006432129572471617,0.003393190320376864,,1.0,0.9937874801524055,
1,fetch,3,put_near,0.0006676157111156815,,,,0.0006676157111156815,0.003350027409404962,,1.0,0.993814880796096,
1,fetch,4,unlock_pickup,0.0006655088028087546,,,,0.0006655088028087546,0.0034232853961633967,,1.0,0.993754127842196,
1,fetch,5,pickup_dist,0.00065573521941629,,,,0.00065573521941629,0.0033678061766625935,,1.0,0.9937762154913435,
2,go_to_object,0,go_to_door,8.658320962038797e-08,,,,8.658320962038797e-08,0.0003258789898735462,,1.0,0.9968655736065737,
2,go_to_object,1,fetch,5.288034636220067e-08,,,,5.288034636220067e-08,0.00027617624047959207,,1.0,0.9969511368855981,
2,go_to_object,2,go_to_object,8.730561777760972e-08,,,,8.730561777760972e-08,0.00033968189122653245,,1.0,0.9968154826155393,
2,go_to_object,3,put_near,9.27603244881292e-08,,,,9.27603244881292e-08,0.00033893849294964627,,1.0,0.996796690517723,
2,go_to_object,4,unlock_pickup,8.532503931180102e-08,,,,8.532503931180102e-08,0.0003458299480452396,,1.0,0.9968022835062872,
2,go_to_object,5,pickup_dist,9.114276505244829e-08,,,,9.114276505244829e-08,0.00035414446403484536,,1.0,0.9967553451804831,
3,put_near,0,go_to_door,1.1380045435094958e-06,,,,1.1380045435094958e-06,0.00047024944336107464,,1.0,0.9967276309386338,
3,put_near,1,fetch,8.48232564604201e-07,,,,8.48232564604201e-07,0.00040866917755344126,,1.0,0.9968220670108158,
3,put_near,2,go_to_object,1.567741234371085e-06,,,,1.567741234371085e-06,0.0004902244499414274,,1.0,0.9966801168895004,
3,put_near,3,put_near,1.7753658682908987e-06,,,,1.7753658682908987e-06,0.0005032288113442978,,1.0,0.9966509546531309,
3,put_near,4,unlock_pickup,1.7654527023317238e-06,,,,1.7654527023317238e-06,0.0004996887528070129,,1.0,0.996663737931464,
3,put_near,5,pickup_dist,1.6261714885298186e-06,,,,1.6261714885298186e-06,0.0005349855464283782,,1.0,0.9965985691783452,
