proposal,control_scope,horizon,relationship,actual_goal,actual_goal_name,rows,online_value_start_mean,slow_value_start_mean,online_slow_start_gap,online_value_final_mean,slow_value_final_mean,return_mean,return_p95,return_max,return_bias_vs_realized,reward_only_mean,bootstrap_mean,bootstrap_abs_mean,bootstrap_fraction,imagined_reward_sum_mean,imagined_reward_event_posterior_sample_rate,imagined_stop_posterior_sample_rate,prior_entropy_mean,first_action_unique_fraction,all_action_unique_fraction
actor,all,1,factual,0,go_to_door,62,0.7235105883690619,0.7188897200169102,0.004620868322109023,0.7345995441559823,0.7297545796440493,0.7367390621565046,0.7684382057694802,0.7811344264949882,nan,0.041653466717978434,0.695085595438526,0.695085595438526,0.9515166234093174,0.041653467802719044,0.04838709677419355,0.04838709677419355,0.8485924505418346,0.06098790322580645,0.06098790322580645
actor,all,1,factual,1,fetch,43,0.6817878526310588,0.6792577144711517,0.0025301324420197065,0.6840821158054263,0.6819176452104435,0.6818944732790381,0.7067870057739487,0.7203361458124348,nan,3.614119634530939e-07,0.6818941118670745,0.6818941118670745,0.9999994427421901,3.614119582211679e-07,0.0,0.0,0.9250317950581395,0.07122093023255814,0.07122093023255814
actor,all,1,factual,2,go_to_object,64,0.6798566551879048,0.6773390807211399,0.002517570072086528,0.6808941820636392,0.6792048970237374,0.6787242843726329,0.7020610375997007,0.7123278291450271,nan,2.911878333117582e-07,0.6787239931847996,0.6787239931847996,0.9999995441063276,2.911878380917887e-07,0.0,0.0,0.965362548828125,0.0654296875,0.0654296875
actor,all,1,factual,3,put_near,32,0.6728545576334,0.6707220990210772,0.0021324579720385373,0.6822650600224733,0.6804614327847958,0.6800841824947389,0.6999624534570241,0.7072884111210453,nan,4.5530358648571134e-07,0.6800837271911523,0.6800837271911523,0.9999992856164746,4.5530358044887365e-07,0.0,0.0,0.9922065734863281,0.0712890625,0.0712890625
actor,all,1,counterfactual,0,go_to_door,310,0.7212772377075688,0.7167079467927256,0.004569293011821085,0.732356188566454,0.7275500024518659,0.734762463514752,0.76691092769779,0.7801527538654058,nan,0.04145421036366544,0.6933082531510866,0.6933082531510866,0.952249903645779,0.0414542113525232,0.04758064516129032,0.04758064516129032,0.8497936617943549,0.06169354838709677,0.06169354838709677
actor,all,1,counterfactual,1,fetch,215,0.6811962557393451,0.6786530783010084,0.0025431788158278134,0.6839108092840328,0.6818007003429324,0.6817593040337697,0.7070557071209755,0.7206406418883997,nan,3.0989783471602196e-07,0.6817589941359352,0.6817589941359352,0.9999995204720911,3.0989783670693584e-07,0.0,0.0,0.9209055346111918,0.07020348837209302,0.07020348837209302
actor,all,1,counterfactual,2,go_to_object,320,0.6816415145993233,0.679051024839282,0.002590491733280942,0.6829906232655049,0.6812801154330372,0.6808662239741063,0.7046158348187677,0.7144395253837421,nan,2.9034622057626595e-07,0.6808659336278857,0.6808659336278857,0.9999995466467404,2.903462211156782e-07,0.0,0.0,0.977423095703125,0.0666015625,0.0666015625
actor,all,1,counterfactual,3,put_near,160,0.6721569653600454,0.6701413676142692,0.0020155990147031843,0.6805902358144522,0.6787888512015343,0.678409999024951,0.698333300104854,0.7049089187631751,nan,4.850795884354768e-07,0.6784095139453628,0.6784095139453628,0.999999239273776,4.850795886413018e-07,0.0,0.0,0.9833930969238281,0.0685546875,0.0685546875
actor,all,3,factual,0,go_to_door,62,0.7235105883690619,0.7188897200169102,0.004620868322109023,0.7462347851645562,0.7408938109874725,0.7508033437228049,0.8086488478978776,0.8212907746205808,nan,0.12636664052568009,0.6244367031971249,0.6244367031971249,0.8436315776351402,0.18040250885852382,0.16330645161290322,0.16330645161290322,0.8608713438433986,0.06098790322580645,0.031754032258064516
actor,all,3,factual,1,fetch,43,0.6817878526310588,0.6792577144711517,0.0025301324420197065,0.7022328778754833,0.7005491603252499,0.6950516680364733,0.7408397959983728,0.7554154098268059,nan,0.004112519396269476,0.6909391486402039,0.6909391486402039,0.9945758012454479,0.005141529832405856,0.005087209302325582,0.005087209302325582,0.934566525525825,0.07122093023255814,0.03221899224806201
